1515583906.3847,0.25857489684726975,0.35728573355115173,0.40652516533158778,0.46123219718032671,0.31931642046982212,0.32891725514025483,0.36634334577284983,0.35626572176712512,0.2682427486208091,0.73213742195449361,0.3143694525110714,0.38122756328673391,0.27552144685280311,0.28733250450753534,0.1749114908695811,0.46787958623061421,0.30526486058598568,0.30252852249317752,0.42140127143902661,0.31331377050886955,0.35492956879605442
1515584029.722727,0.42142676314590527,0.33531658283580545,0.39889172444648424,0.41051137400068916,0.37135171207236373,0.27403617190508511,0.33093984734297732,0.35462636543637005,0.29840354335119479,0.25720929231461725,0.73213742195449338,0.33092559860961568,0.33872196406646377,0.2146491472092496,0.35361665425021255,0.41161937405517335,0.57221761310965502,0.38306484960670539,0.28629775661462814,0.305911743427,0.36909377498773444
1515584156.290056,0.26593612579563197,0.37986152555819258,0.42064328651376559,0.32145372491788443,0.73213742195449361,0.44720692762775149,0.38061824655340359,0.3757390230077986,0.36845791448123433,0.39481068810497455,0.3210085184308234,0.30910331249979633,0.39477395733154363,0.30096389869484452,0.43361952314333896,0.32152269207069045,0.29143977106263852,0.33357265912213652,0.31116879188992896,0.41051137400068916,0.37572746913807809
1515584285.048729,0.28862430514407783,0.31320191532685582,0.36436639111994079,0.42827992538916637,0.21807039063844019,0.32344041365831794,0.32265650424203696,0.37986152555819258,0.2919008155380044,0.30512234115752468,0.33841055987773699,0.33001888972050997,0.27005911815321254,0.30888789088226493,0.32145372491788443,0.73213742195449338,0.36065199341873166,0.37023304284499392,0.20782019160477674,0.34068893497414615,0.34079431480606542
1515584405.789417,0.39539290502749652,0.37906349668437889,0.29166214906277838,0.30755525921366766,0.46712316975677276,0.41334598731165634,0.43041836946512302,0.73213742195449361,0.45868770314519719,0.26939347135544289,0.38283618970295269,0.32145372491788449,0.29770314873979553,0.23983736692793128,0.39225259006503166,0.3760131156087404,0.33626921726722714,0.30665248351724894,0.27120378211994955,0.42064328651376559,0.37448224191787671
1515584529.177373,0.40524957301311793,0.34833743550840129,0.41788369223229188,0.40112668923763051,0.36380817486522699,0.36139760749512778,0.34066569322917439,0.42140127143902673,0.32429292483458727,0.41726100787779308,0.34292646341422961,0.30456755704450789,0.41848361560147779,0.48731266185686595,0.290057868371841,0.30632468384750616,0.30542711373210302,0.40119935753428126,0.28967829803622652,0.17616465804462511,0.35617831736080208
1515584655.690797,0.32907817267208711,0.43609432098113343,0.26675016034230237,0.33259135386442262,0.43871507591475273,0.27432028771691863,0.30913138104893817,0.42539833316557807,0.40286254683017936,0.73213742195449361,0.29281510186272175,0.39126473523790689,0.34909525457041474,0.34788214128321504,0.36449839920005211,0.59871470266218174,0.31650338234183917,0.33840805596436241,0.30084738640949243,0.35856595795137486,0.38028370859871835
1515584778.002164,0.31579865090353842,0.44664088167646476,0.37135171207236367,0.2550688505937449,0.36139422342642175,0.40339605816871915,0.57488552888108213,0.374523787265991,0.31634009025970389,0.32226298277428039,0.50572247815023252,0.37649408264921247,0.30526486058598573,0.24807596649297162,0.41409010232484766,0.32351859800692229,0.34850045118776007,0.34988044800573342,0.32166296025936958,0.29098605808076078,0.36129293858830536
1515584902.27886,0.40652516533158761,0.31960086892925726,0.36634334577284977,0.30581229214440542,0.40420702544187159,0.73213742195449361,0.32145372491788443,0.29395987916481919,0.37380333388054687,0.41051137400068916,0.36679651658379442,0.32597310706459337,0.3020120476636502,0.29054030589750907,0.5541071536984703,0.36106946493831255,0.24289199942172873,0.27070555789885753,0.30317222864104904,0.33957255669196679,0.36455976850191679
1515585029.566809,0.39597251927230592,0.40672683627806067,0.20750083996090113,0.26067893173277795,0.21375990519724253,0.45953945767819587,0.37135171207236362,0.30345347269743828,0.39978038197923943,0.33065389206268658,0.39729286657699858,0.20462496262550434,0.4623794120407137,0.33253156446395693,0.36649776345455665,0.27316643489538911,0.37094256170344397,0.73213742195449349,0.33702277609768372,0.36367204171216505,0.35948428772280588
1515585157.73467,0.31405690940663278,0.44832803417617012,0.37104889809866931,0.73213742195449338,0.33046406032078174,0.37023806628647671,0.25684973189601634,0.32180068602377465,0.29775592468803941,0.31235842711810624,0.40803304117177286,0.37135171207236362,0.37641096808553759,0.44902532897918102,0.54522327722993214,0.42064328651376559,0.25689495068886753,0.42654007357382406,0.30084738640949238,0.64762418911081443,0.39788161869023558
1515585290.633312,0.36015274988065904,0.30515699416040321,0.73213742195449361,0.40632275429021059,0.32792827531935237,0.30525402162153892,0.84943449901841928,0.349576902745938,0.42218182875210858,0.41794755999770283,0.31145194396347858,0.37162647593578774,0.37068826829361745,0.26334289681366119,0.24546271851127188,0.38266548037406173,0.57221761310965502,0.40535060407578338,0.3719651139924095,0.44707380025222998,0.41089689615313912
1515585419.063745,0.37135171207236362,0.32224958009797583,0.30084738640949238,0.31208376270407123,0.35495308897552091,0.35321589118690044,0.30798370503918931,0.38944109827853257,0.73213742195449361,0.26593612579563203,0.31949410074393136,0.42174229116121076,0.32881186236657867,0.24909625596577567,0.38278980727878642,0.38828603328079492,0.3931699499802398,0.28380622993280813,0.2337742564050867,0.46787958623061421,0.35895250729299993
1515585548.100273,0.30359719062096224,0.3775618870125198,0.29232524176553565,0.34922844684106441,0.25053637637716408,0.73213742195449338,0.38305122271535891,0.30523492252006679,0.28617525178124081,0.32145372491788443,0.37586605873482754,0.32841715265627519,0.27544280102566754,0.41729748110144327,0.37991526294143585,0.42255878317705936,0.38285549226262516,0.45856201250339684,0.37135171207236373,0.47972642548101729,0.37466474342312012
1515585677.318885,0.29065560680288127,0.33841508896468048,0.38685845984405876,0.37839359862186706,0.33089329872938317,0.37073288401666571,0.35239037306284293,0.33818116539344423,0.29661384935788987,0.50817854379124683,0.31114464879563164,0.37633118258365122,0.26411932361071122,0.33540553977275539,0.37908962106367794,0.73213742195449338,0.40632275429021059,0.468700967565439,0.36443051308497248,0.42070986585655656,0.38248523535815304
1515585803.171148,0.28610223990916467,0.25240545140658699,0.36410507288870309,0.49142629224674661,0.42321489695692094,0.18325208697118262,0.40849265965580106,0.73213742195449338,0.30281553032320774,0.26605100305557211,0.29679706524072702,0.36064694540642217,0.42140127143902673,0.34875136559453912,0.38639416087537787,0.35024495961944124,0.76098182915354096,0.39912179570089745,0.29587425366802034,0.33039687197214568,0.38303065870192582
1515585926.097127,0.34324927682631956,0.58005522755310057,0.34088964203167171,0.45519053217934574,0.3414760958190749,0.37567266169435043,0.42140127143902661,0.46787958623061421,0.73213742195449338,0.36902980684318065,0.41956557852214205,0.34197847970255951,0.39970119036205431,0.29047500468329318,0.36634334577284983,0.38147504405018923,0.31177529433320439,0.34485768834326691,0.30310612963843109,0.27564434292448281,0.3930951810451826
1515586054.550213,0.32364657158276799,0.37671529457910702,0.40879374574114602,0.33443924811147896,0.41009377697923338,0.35903042953041076,0.31825419496431001,0.38114269025337583,0.37135171207236356,0.40830201147324274,0.32145372491788449,0.3880075701678406,0.30727166988801524,0.30485535158240079,0.33502493667842431,0.34324945584297206,0.44780777439807123,0.29864445332013745,0.35939174060393914,0.73213742195449338,0.37648068873208074
